ID,StartTime,Mode,ONodeID,DNodeID
228,37860,0,36693,36593
229,49117,0,129841,36593
230,51666,0,129975,36593
231,45275,0,164255,36593
232,37969,0,125363,36593
233,50086,0,172506,36593
234,53684,0,36601,36593
235,44533,0,129879,36593
236,34117,0,130129,36593
237,45503,0,33599,36593
238,43735,0,129992,36593
239,43376,0,2643,36593
240,47480,0,33638,36593
241,33737,0,37147,36593
242,42363,0,33654,36593
243,51316,0,132717,36593
244,40365,0,36591,36593
245,54239,0,125223,36593
246,52535,0,130016,36593
247,54562,0,129891,36593
248,50424,0,159021,36593
249,48096,0,65660,36593
250,33104,0,165865,36593
251,44227,0,37305,36593
252,44815,0,132676,36593
253,38923,0,36669,36593
254,40448,0,132718,36593
255,30575,0,37064,36593
256,37476,0,130110,36593
257,35845,0,132734,36593
258,33604,0,33601,36593
259,30457,0,129972,36593
260,31916,0,125214,36593
261,32713,0,130144,36593
262,38725,0,37186,36593
263,39118,0,37132,36593
264,40885,0,128864,36593
265,41755,0,132680,36593
266,55109,0,132661,36593
267,49043,0,33626,36593
268,54603,0,164222,36593
269,53886,0,129851,36593
270,52224,0,65892,36593
271,33435,0,129949,36593
272,50875,0,37060,36593
273,34424,0,170464,36593
274,38730,0,165865,36593
275,49513,0,129882,36593
276,49647,0,129797,36593
277,38856,0,37200,36593
278,45609,0,37191,36593
279,51036,0,132680,36593
280,52901,0,130167,36593
281,31257,0,129869,36593
282,52901,0,129794,36593
283,43015,0,37145,36593
284,46682,0,37240,36593
285,50641,0,65915,36593
286,35607,0,176015,36593
287,49846,0,8480,36593
288,37919,0,132677,36593
289,40814,0,65430,36593
290,34484,0,65901,36593
291,55075,0,33559,36593
292,43185,0,147723,36593
293,44460,0,130138,36593
294,41118,0,37059,36593
295,42968,0,129839,36593
296,48421,0,33617,36593
297,35049,0,65882,36593
298,38470,0,132749,36593
299,38069,0,129934,36593
300,38791,0,33616,36593
301,38650,0,129902,36593
302,49445,0,37271,36593
303,38881,0,37113,36593
304,33058,0,130101,36593
305,41935,0,130013,36593
306,39344,0,36640,36593
307,38309,0,130088,36593
308,32658,0,65918,36593
309,40267,0,130070,36593
310,48030,0,130087,36593
311,30120,0,584,36593
312,50153,0,130049,36593
313,48379,0,65915,36593
314,37637,0,132678,36593
315,37020,0,130057,36593
316,43815,0,36679,36593
317,49274,0,129961,36593
318,41901,0,170816,36593
319,41535,0,129989,36593
320,35058,0,129988,36593
321,45789,0,132682,36593
322,35560,0,37171,36593
323,42883,0,36682,36593
324,38643,0,36698,36593
325,40692,0,165875,36593
326,54489,0,562,36593
327,31436,0,65894,36593
328,31890,0,65884,36593
329,34413,0,130021,36593
330,30677,0,172304,36593
331,37425,0,129874,36593
332,49924,0,33640,36593
333,45609,0,37258,36593
334,46331,0,36601,36593
335,42436,0,575,36593
336,33168,0,37123,36593
337,43103,0,132720,36593
338,48178,0,37049,36593
339,30099,0,37167,36593
340,35855,0,129837,36593
341,46197,0,36701,36593
342,46490,0,37086,36593
343,44156,0,576,36593
344,54547,0,37224,36593
345,46945,0,38484,36593
346,54391,0,38484,36593
347,50531,0,132712,36593
348,30181,0,132676,36593
349,47028,0,37213,36593
350,37309,0,170472,36593
351,52853,0,36655,36593
352,48887,0,132684,36593
353,51705,0,129933,36593
354,42162,0,2643,36593
355,30579,0,36595,36593
356,30915,0,129931,36593
357,52540,0,117995,36593
358,52349,0,37123,36593
359,44763,0,37326,36593
360,36152,0,118006,36593
361,30187,0,129795,36593
362,30862,0,129931,36593
363,38206,0,172307,36593
364,37495,0,132695,36593
365,42458,0,132692,36593
366,44090,0,129996,36593
367,34926,0,132652,36593
368,50815,0,132685,36593
369,45256,0,37228,36593
370,41976,0,162380,36593
371,40392,0,36694,36593
372,47245,0,37202,36593
373,30235,0,128864,36593
374,53473,0,132676,36593
375,47541,0,130115,36593
376,46864,0,36681,36593
377,34527,0,132694,36593
378,52052,0,65454,36593
379,43729,0,125215,36593
380,54513,0,129930,36593
381,51372,0,130060,36593
382,39284,0,37238,36593
383,49929,0,37270,36593
384,45113,0,174433,36593
385,45051,0,37110,36593
386,39529,0,37137,36593
387,42180,0,37150,36593
388,52890,0,129882,36593
389,47090,0,130115,36593
390,45667,0,36647,36593
391,38743,0,172313,36593
392,42160,0,33633,36593
393,30501,0,33643,36593
394,42320,0,65443,36593
395,43886,0,130064,36593
396,44928,0,132702,36593
397,35866,0,129895,36593
398,38039,0,129836,36593
399,49622,0,132648,36593
400,55107,0,38481,36593
401,51443,0,65434,36593
402,37847,0,132671,36593
403,35779,0,33590,36593
404,40020,0,16551,36593
405,45860,0,585,36593
406,39837,0,129818,36593
407,45655,0,170475,36593
408,47528,0,65907,36593
409,42179,0,129270,36593
410,47181,0,170816,36593
411,35629,0,132658,36593
412,42393,0,33603,36593
413,35887,0,172315,36593
414,54366,0,129832,36593
415,44171,0,36648,36593
416,53977,0,129957,36593
417,41837,0,125364,36593
418,50390,0,129865,36593
419,38965,0,37247,36593
420,30802,0,65442,36593
421,46686,0,37227,36593
422,36170,0,37146,36593
423,34866,0,37146,36593
424,49396,0,130150,36593
425,43581,0,130067,36593
426,54957,0,132748,36593
427,42501,0,130066,36593
428,48887,0,132646,36593
429,40080,0,129876,36593
430,44921,0,37228,36593
431,54278,0,36677,36593
432,45753,0,129801,36593
433,49802,0,132710,36593
434,46563,0,560,36593
435,38649,0,37201,36593
436,51762,0,129851,36593
437,49278,0,130042,36593
438,35332,0,129838,36593
439,52277,0,33620,36593
440,54231,0,129801,36593
441,37618,0,129845,36593
442,38741,0,65905,36593
443,44935,0,37306,36593
444,38914,0,132682,36593
445,47748,0,129833,36593
446,49529,0,33566,36593
447,34417,0,36651,36593
448,43350,0,132739,36593
449,43472,0,33641,36593
450,52833,0,129978,36593
451,48402,0,37154,36593
452,49182,0,37097,36593
453,35355,0,36601,36593
454,41368,0,37178,36593
455,45355,0,564,36593
456,30456,0,164256,36593
457,43164,0,130122,36593
458,32299,0,159023,36593
459,33421,0,129972,36593
460,33856,0,36695,36593
461,34943,0,118022,36593
462,41284,0,130129,36593
463,50144,0,128843,36593
464,49897,0,125237,36593
465,40810,0,130138,36593
466,31837,0,33653,36593
467,32839,0,37218,36593
468,42484,0,37327,36593
469,48764,0,36675,36593
470,31780,0,36591,36593
471,39499,0,16552,36593
472,53252,0,130074,36593
473,41341,0,118020,36593
474,37797,0,129974,36593
475,54926,0,130162,36593
476,42403,0,129272,36593
477,50818,0,37146,36593
478,34717,0,132711,36593
479,50772,0,65458,36593
480,48949,0,129901,36593
481,39317,0,36647,36593
482,53428,0,36703,36593
483,46303,0,65451,36593
484,43218,0,33659,36593
485,47462,0,118003,36593
486,47385,0,36590,36593
487,40430,0,33622,36593
488,34333,0,172308,36593
489,53634,0,65895,36593
490,33923,0,37268,36593
491,37459,0,132741,36593
492,46161,0,36672,36593
493,51918,0,38487,36593
494,53577,0,129900,36593
495,53865,0,129928,36593
496,38838,0,36589,36593
497,50859,0,38485,36593
498,46771,0,37206,36593
499,34680,0,130037,36593
500,53261,0,132712,36593
501,48401,0,129906,36593
502,44310,0,129971,36593
503,36315,0,586,36593
504,35379,0,132740,36593
505,31192,0,37152,36593
506,44771,0,132676,36593
507,45807,0,132726,36593
508,47155,0,65902,36593
509,39223,0,172305,36593
510,54732,0,132691,36593
511,35898,0,37254,36593
512,32653,0,132716,36593
513,51333,0,37120,36593
514,53726,0,36587,36593
515,36490,0,132670,36593
516,48715,0,38482,36593
517,36991,0,33637,36593
518,52188,0,128850,36593
519,39924,0,37230,36593
520,34522,0,37259,36593
521,47748,0,129933,36593
522,41112,0,564,36593
523,49480,0,130149,36593
524,52315,0,130147,36593
525,41252,0,129892,36593
526,44953,0,38472,36593
527,35324,0,130107,36593
528,50696,0,130126,36593
529,38575,0,37267,36593
530,41409,0,129943,36593
531,38412,0,37222,36593
532,38400,0,130112,36593
533,45186,0,36700,36593
534,52607,0,164259,36593
535,38692,0,33593,36593
536,45536,0,37245,36593
537,49260,0,33656,36593
538,38326,0,125215,36593
539,40308,0,132731,36593
540,46860,0,37129,36593
541,52709,0,129854,36593
542,49696,0,37090,36593
543,43373,0,129862,36593
544,34259,0,129926,36593
545,39534,0,129873,36593
546,48019,0,33583,36593
547,34229,0,130165,36593
548,37992,0,37062,36593
549,52492,0,37190,36593
550,33861,0,2647,36593
551,49108,0,37120,36593
552,38640,0,37170,36593
553,54894,0,33567,36593
554,37681,0,132659,36593
555,51513,0,38489,36593
556,39905,0,129866,36593
557,53952,0,65899,36593
558,41669,0,33660,36593
559,48608,0,37199,36593
560,50795,0,130150,36593
561,48488,0,37113,36593
562,46168,0,37213,36593
563,37238,0,129813,36593
564,38678,0,132669,36593
565,35479,0,65446,36593
566,39817,0,129836,36593
567,43110,0,37114,36593
568,35179,0,166036,36593
569,52368,0,37099,36593
570,53572,0,37149,36593
571,35073,0,130010,36593
572,31194,0,132738,36593
573,54008,0,65881,36593
574,37218,0,129883,36593
575,31444,0,33590,36593
576,46658,0,37213,36593
577,34839,0,129837,36593
578,53269,0,125358,36593
579,35860,0,37174,36593
580,45985,0,174470,36593
581,37579,0,170464,36593
582,49670,0,166035,36593
583,52074,0,33656,36593
584,36197,0,129906,36593
585,47309,0,130103,36593
586,51716,0,130134,36593
587,30481,0,130100,36593
588,36120,0,128863,36593
589,45377,0,33581,36593
590,31032,0,130145,36593
591,43263,0,33647,36593
592,41011,0,33609,36593
593,39454,0,37170,36593
594,52762,0,37237,36593
595,44740,0,132730,36593
596,30322,0,37119,36593
597,48927,0,129867,36593
598,49384,0,37252,36593
599,30630,0,132671,36593
600,30407,0,36696,36593
601,41507,0,65440,36593
602,51453,0,37261,36593
603,51861,0,37136,36593
604,43652,0,170481,36593
605,48774,0,36646,36593
606,40583,0,147722,36593
607,32914,0,65885,36593
608,50863,0,130108,36593
609,53265,0,125357,36593
610,30836,0,129861,36593
611,32794,0,129963,36593
612,33158,0,169937,36593
613,42044,0,118019,36593
614,34952,0,125185,36593
615,39982,0,132644,36593
616,44812,0,141194,36593
617,54736,0,169937,36593
618,45924,0,129826,36593
619,52245,0,170815,36593
620,45158,0,129853,36593
621,49569,0,37332,36593
622,38417,0,36683,36593
623,49195,0,172309,36593
624,47362,0,65885,36593
625,31908,0,129793,36593
626,43212,0,129925,36593
627,50297,0,129822,36593
628,46577,0,132683,36593
629,32554,0,129881,36593
630,34970,0,129907,36593
631,35931,0,37324,36593
632,51164,0,36591,36593
633,44751,0,129831,36593
634,45283,0,129892,36593
635,37471,0,37170,36593
636,44400,0,129830,36593
637,46211,0,36693,36593
638,36908,0,36634,36593
639,52244,0,36613,36593
640,31342,0,129871,36593
641,42245,0,130141,36593
642,52426,0,129912,36593
643,30109,0,129863,36593
644,37279,0,37146,36593
645,34411,0,129932,36593
646,46919,0,33609,36593
647,30392,0,130100,36593
648,39878,0,129933,36593
649,41997,0,129932,36593
650,45510,0,132752,36593
651,49322,0,128850,36593
652,34690,0,160928,36593
653,43973,0,129870,36593
654,44409,0,129951,36593
655,33235,0,129868,36593
656,51175,0,36606,36593
657,45892,0,65439,36593
658,46191,0,36592,36593
659,44855,0,129990,36593
660,55116,0,37084,36593
661,51568,0,37127,36593
662,32658,0,130071,36593
663,33762,0,130003,36593
664,51759,0,130109,36593
665,35767,0,36637,36593
666,31917,0,162408,36593
667,50883,0,129991,36593
668,37025,0,130044,36593
669,53040,0,172305,36593
670,50650,0,129836,36593
671,51613,0,36640,36593
672,32138,0,8479,36593
673,43381,0,37168,36593
674,31102,0,37260,36593
675,52867,0,36649,36593
676,48209,0,65885,36593
677,36988,0,130090,36593
678,53939,0,172146,36593
679,35879,0,172312,36593
680,45107,0,130031,36593
681,31435,0,37185,36593
682,32421,0,130086,36593
683,37519,0,130135,36593
684,49369,0,37200,36593
685,50888,0,37113,36593
686,36254,0,37227,36593
687,39965,0,36705,36593
688,45383,0,129808,36593
689,31929,0,125359,36593
690,51415,0,36587,36593
691,46524,0,130121,36593
692,32744,0,33566,36593
693,45572,0,37193,36593
694,32771,0,160929,36593
695,38902,0,129997,36593
696,44833,0,118016,36593
697,41004,0,37176,36593
698,51151,0,33560,36593
699,40962,0,129928,36593
700,54469,0,37058,36593
701,47217,0,118008,36593
702,53235,0,129852,36593
703,35737,0,128857,36593
704,44292,0,16550,36593
705,48340,0,37303,36593
706,44433,0,130122,36593
707,52759,0,130029,36593
708,50425,0,130126,36593
709,32608,0,37094,36593
710,34516,0,118011,36593
711,44947,0,125184,36593
712,30873,0,132663,36593
713,48486,0,130132,36593
714,31421,0,129802,36593
715,51920,0,37105,36593
716,48999,0,65456,36593
717,36485,0,37229,36593
718,48604,0,65438,36593
719,31648,0,132697,36593
720,40292,0,33646,36593
721,38511,0,129981,36593
722,42626,0,33602,36593
723,41105,0,37136,36593
724,44488,0,37194,36593
725,48568,0,132725,36593
726,50524,0,65925,36593
727,47779,0,65441,36593
728,31681,0,37089,36593
729,53222,0,129937,36593
730,43517,0,132650,36593
731,49168,0,37197,36593
732,46656,0,132663,36593
733,36518,0,129916,36593
734,46762,0,129903,36593
735,31207,0,130028,36593
736,34203,0,174432,36593
737,36343,0,33643,36593
738,49309,0,130057,36593
739,46149,0,129803,36593
740,42856,0,130128,36593
741,44989,0,129894,36593
742,47925,0,132721,36593
743,37191,0,38479,36593
744,34346,0,125189,36593
745,48066,0,36588,36593
746,45044,0,164222,36593
747,43066,0,129858,36593
748,44838,0,132679,36593
749,31218,0,129942,36593
750,39996,0,129804,36593
751,37752,0,170760,36593
752,40663,0,36616,36593
753,33482,0,129882,36593
754,31251,0,132657,36593
755,40620,0,130071,36593
756,44818,0,37103,36593
757,50611,0,37055,36593
758,41544,0,36683,36593
759,47047,0,130159,36593
760,45359,0,37053,36593
761,34261,0,128853,36593
762,34689,0,37087,36593
763,52478,0,33601,36593
764,48852,0,37109,36593
765,44449,0,129875,36593
766,53873,0,130111,36593
767,49512,0,36632,36593
768,51643,0,33659,36593
769,49028,0,172506,36593
770,35485,0,37303,36593
771,44557,0,36603,36593
772,45246,0,128853,36593
773,45845,0,37224,36593
774,49205,0,129976,36593
775,47455,0,129799,36593
776,35888,0,37162,36593
777,52059,0,37165,36593
778,41942,0,36635,36593
779,50682,0,129973,36593
780,38340,0,129855,36593
781,30685,0,40634,36593
782,46851,0,129912,36593
783,39838,0,160928,36593
784,37320,0,130090,36593
785,32576,0,8480,36593
786,47837,0,36604,36593
787,32012,0,36707,36593
788,36397,0,129952,36593
789,44880,0,129999,36593
790,52657,0,132714,36593
791,41396,0,128857,36593
792,51312,0,37130,36593
793,32805,0,33586,36593
794,36970,0,130019,36593
795,35200,0,132692,36593
796,54869,0,129907,36593
797,39887,0,129921,36593
798,54256,0,129988,36593
799,41897,0,132739,36593
800,49568,0,130021,36593
801,43708,0,37084,36593
802,50663,0,125215,36593
803,33251,0,129942,36593
804,42873,0,36647,36593
805,31109,0,37100,36593
806,33277,0,36595,36593
807,48047,0,37212,36593
808,41073,0,129893,36593
809,39286,0,130097,36593
810,36088,0,129846,36593
811,32253,0,38480,36593
812,48367,0,65913,36593
813,53943,0,129975,36593
814,34353,0,130059,36593
815,34820,0,33577,36593
816,32752,0,132703,36593
817,49702,0,33617,36593
818,44924,0,37284,36593
819,44406,0,129980,36593
820,35777,0,33617,36593
821,40672,0,130113,36593
822,35222,0,130056,36593
823,41069,0,37249,36593
824,32769,0,129964,36593
825,48386,0,129963,36593
826,51572,0,130138,36593
827,50837,0,125215,36593
828,36914,0,2644,36593
829,34934,0,65435,36593
830,35376,0,37228,36593
831,42622,0,37165,36593
832,48617,0,36678,36593
833,34030,0,8478,36593
834,37227,0,129997,36593
835,31997,0,130014,36593
836,55119,0,65902,36593
837,45266,0,38473,36593
838,50377,0,129987,36593
839,41712,0,37204,36593
840,33008,0,130104,36593
841,30380,0,165861,36593
842,45993,0,125187,36593
843,45023,0,125232,36593
844,44717,0,33638,36593
845,47288,0,130056,36593
846,39756,0,36644,36593
847,44815,0,125233,36593
848,38431,0,37192,36593
849,46125,0,170473,36593
850,34664,0,169937,36593
851,38385,0,129892,36593
852,46972,0,37119,36593
853,32396,0,129916,36593
854,34799,0,129995,36593
855,30004,0,165865,36593
856,34310,0,36616,36593
857,41193,0,129925,36593
858,33039,0,118014,36593
859,50074,0,37166,36593
860,49843,0,128859,36593
861,30174,0,36601,36593
862,37407,0,37197,36593
863,52130,0,37306,36593
864,38680,0,130050,36593
865,31813,0,8480,36593
866,54999,0,37129,36593
867,47099,0,129989,36593
868,41648,0,38476,36593
869,45639,0,65428,36593
870,41704,0,33603,36593
871,39954,0,33656,36593
872,38299,0,130010,36593
873,35667,0,37212,36593
874,52387,0,129904,36593
875,45283,0,130150,36593
876,31197,0,37132,36593
877,49724,0,130104,36593
878,52524,0,36625,36593
879,47714,0,37199,36593
880,44536,0,65915,36593
881,41770,0,172313,36593
882,52960,0,130044,36593
883,53298,0,129830,36593
884,44492,0,132733,36593
885,47138,0,129854,36593
886,44935,0,130112,36593
887,40525,0,170815,36593
888,44312,0,16551,36593
889,52537,0,129822,36593
890,32751,0,37256,36593
891,45803,0,129821,36593
892,49119,0,37055,36593
893,38638,0,130084,36593
894,46592,0,65916,36593
895,35656,0,132685,36593
896,54430,0,162380,36593
897,52742,0,37187,36593
898,38079,0,129895,36593
899,46900,0,125235,36593
900,48897,0,132718,36593
901,31170,0,130010,36593
902,36372,0,37326,36593
903,54047,0,37307,36593
904,38581,0,130004,36593
905,44955,0,36710,36593
906,43578,0,132748,36593
907,34604,0,160932,36593
908,33045,0,132647,36593
909,38267,0,130005,36593
910,30343,0,33560,36593
911,40166,0,33617,36593
912,51726,0,118006,36593
913,54295,0,36646,36593
914,38121,0,36648,36593
915,52504,0,37198,36593
916,40659,0,130012,36593
917,33724,0,36689,36593
918,35206,0,170482,36593
919,35084,0,147724,36593
920,54175,0,37140,36593
921,47416,0,33565,36593
922,41413,0,37097,36593
923,45028,0,65446,36593
924,49459,0,37238,36593
925,31241,0,130152,36593
926,50010,0,129977,36593
927,33867,0,168769,36593
928,37419,0,37137,36593
929,54262,0,133728,36593
930,51352,0,585,36593
931,39353,0,129840,36593
932,41678,0,159020,36593
933,45614,0,36639,36593
934,42327,0,129853,36593
935,36023,0,130130,36593
936,44249,0,129840,36593
937,44135,0,40632,36593
938,41717,0,37264,36593
939,47372,0,65894,36593
940,39812,0,36638,36593
941,43382,0,36624,36593
942,41383,0,129947,36593
943,40493,0,37113,36593
944,50654,0,132650,36593
945,35886,0,573,36593
946,42572,0,129275,36593
947,33738,0,130016,36593
948,33935,0,33660,36593
949,41103,0,36589,36593
950,48379,0,33643,36593
951,46082,0,37218,36593
952,50786,0,132680,36593
953,52443,0,33584,36593
954,52154,0,65439,36593
955,52680,0,132642,36593
956,41939,0,176338,36593
957,40974,0,33586,36593
958,41829,0,132691,36593
959,53240,0,165875,36593
960,38559,0,37157,36593
961,43559,0,37136,36593
962,31811,0,37154,36593
963,53736,0,129837,36593
964,52968,0,37236,36593
965,33877,0,37105,36593
966,35173,0,170471,36593
967,41839,0,37329,36593
968,35164,0,38487,36593
969,33524,0,129810,36593
970,31697,0,129275,36593
971,50291,0,130007,36593
972,37607,0,130100,36593
973,36581,0,118019,36593
974,46789,0,129947,36593
975,49820,0,33581,36593
976,35731,0,129830,36593
977,39937,0,130023,36593
978,39899,0,125365,36593
979,39689,0,129883,36593
980,31396,0,32443,36593
981,33448,0,36645,36593
982,43117,0,130065,36593
983,35935,0,576,36593
984,46424,0,132662,36593
985,34619,0,130019,36593
986,30657,0,37146,36593
987,40925,0,36674,36593
988,39769,0,36650,36593
989,40190,0,37270,36593
990,41080,0,130104,36593
991,54510,0,132658,36593
992,32106,0,36678,36593
993,35401,0,130147,36593
994,31810,0,37138,36593
995,37814,0,33590,36593
996,31065,0,130152,36593
997,48388,0,129922,36593
998,42303,0,37106,36593
999,45486,0,36697,36593
1000,47650,0,168772,36593
1001,38859,0,130087,36593
1002,40287,0,132680,36593
1003,33760,0,129950,36593
1004,45064,0,37173,36593
1005,40866,0,132727,36593
1006,30131,0,37164,36593
1007,45548,0,36591,36593
1008,43848,0,37255,36593
1009,45694,0,172304,36593
1010,46445,0,129917,36593
1011,42923,0,132697,36593
1012,52676,0,117996,36593
1013,52774,0,125183,36593
1014,31519,0,2643,36593
1015,38738,0,132673,36593
1016,50394,0,130052,36593
1017,32007,0,130065,36593
1018,36298,0,577,36593
1019,31933,0,37163,36593
1020,54485,0,174433,36593
1021,44380,0,130088,36593
1022,50229,0,130096,36593
1023,50503,0,130070,36593
1024,42104,0,37202,36593
1025,30308,0,129839,36593
1026,44482,0,40633,36593
1027,35453,0,37269,36593
1028,53798,0,130101,36593
1029,54778,0,37171,36593
1030,30468,0,32443,36593
1031,46806,0,160943,36593
1032,31998,0,132646,36593
1033,36927,0,125234,36593
1034,45706,0,129818,36593
1035,34985,0,118012,36593
1036,41473,0,37101,36593
1037,46174,0,129998,36593
1038,43291,0,130132,36593
1039,43845,0,132717,36593
1040,47983,0,130064,36593
1041,47173,0,118004,36593
1042,51749,0,129985,36593
1043,37623,0,132670,36593
1044,47260,0,129980,36593
1045,37886,0,36653,36593
1046,40707,0,129931,36593
1047,45448,0,38479,36593
1048,51493,0,132749,36593
1049,43924,0,16550,36593
1050,40511,0,37327,36593
1051,41945,0,130125,36593
1052,51097,0,165861,36593
1053,41172,0,38476,36593
1054,39228,0,37245,36593
1055,40524,0,130049,36593
1056,37217,0,132669,36593
1057,34457,0,37332,36593
1058,39938,0,37159,36593
1059,30082,0,170812,36593
1060,40456,0,36649,36593
1061,33834,0,37328,36593
1062,37091,0,129818,36593
1063,34318,0,159020,36593
1064,37903,0,130077,36593
1065,37996,0,36644,36593
1066,50859,0,33567,36593
1067,32349,0,130085,36593
1068,36599,0,130145,36593
1069,50006,0,36707,36593
